id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointLRConf
2,f,20,12,46,2_12,61,R,0.93,-0.156,-0.195593638,-0.132,-0.154559005,3.5
2,f,20,12,47,2_12,61,R,0.93,-0.173,-0.216567128,-0.143,-0.169462031,3.5
2,f,20,12,48,2_12,61,R,0.93,-0.19,-0.23666362,-0.156,-0.185664545,3.5
2,f,20,12,49,2_12,61,R,0.98,-0.194,-0.243658829,-0.16,-0.192700892,3.5
2,f,20,12,50,2_12,61,R,0.98,-0.193,-0.245311,-0.162,-0.197419286,3.5
2,f,20,12,51,2_12,61,R,0.93,-0.187,-0.241895575,-0.159,-0.197033198,3.5
2,f,20,12,52,2_12,61,R,0.93,-0.176,-0.230947573,-0.152,-0.190120413,3.5
2,f,20,12,53,2_12,61,R,0.93,-0.186,-0.243008958,-0.159,-0.199189309,3.5
2,f,20,12,54,2_12,61,R,0.93,-0.192,-0.250790671,-0.163,-0.204986595,3.5
2,f,20,12,55,2_12,61,R,0.93,-0.193,-0.253413369,-0.163,-0.206575636,3.5
2,f,20,12,56,2_12,61,R,0.93,-0.189,-0.250518896,-0.16,-0.204676095,3.5
2,f,20,12,57,2_12,61,R,0.93,-0.186,-0.247520095,-0.158,-0.202699765,3.5
2,f,20,12,58,2_12,61,R,0.93,-0.188,-0.250355141,-0.159,-0.204534914,3.5
2,f,20,12,59,2_12,61,R,0.93,-0.168,-0.230173661,-0.145,-0.190357312,3.5
2,f,20,12,60,2_12,61,R,0.93,-0.161,-0.223427778,-0.138,-0.183565502,3.5
2,f,20,13,1,2_13,41,R,0.88,-0.188,-0.22762696,-0.161,-0.18506717,3
2,f,20,13,2,2_13,41,R,0.88,-0.201,-0.240182773,-0.172,-0.195707105,3
2,f,20,13,3,2_13,41,R,0.88,-0.205,-0.244044917,-0.176,-0.19956319,3
2,f,20,13,4,2_13,41,R,0.88,-0.198,-0.237109037,-0.171,-0.194571456,3
2,f,20,13,5,2_13,41,R,0.88,-0.195,-0.234264063,-0.169,-0.192695528,3
2,f,20,13,6,2_13,41,R,0.88,-0.189,-0.22795266,-0.165,-0.188416121,3
2,f,20,13,7,2_13,41,R,0.88,-0.177,-0.21565863,-0.158,-0.181054664,3
2,f,20,13,8,2_13,41,R,0.88,-0.17,-0.207982057,-0.154,-0.176338816,3
2,f,20,13,9,2_13,41,R,0.88,-0.161,-0.198476199,-0.145,-0.166621523,3
2,f,20,13,10,2_13,41,R,0.88,-0.156,-0.194103392,-0.142,-0.164017246,3
2,f,20,13,11,2_13,41,R,0.88,-0.127,-0.164691069,-0.122,-0.143405009,3
2,f,20,13,12,2_13,41,R,0.88,-0.106,-0.143120255,-0.107,-0.12769475,3
2,f,20,13,13,2_13,41,R,0.88,-0.089,-0.125293149,-0.095,-0.114837465,3
2,f,20,13,14,2_13,41,R,0.93,-0.085,-0.120972406,-0.091,-0.11043975,3
2,f,20,13,15,2_13,41,R,0.88,-0.074,-0.109202298,-0.082,-0.100647293,3
2,f,20,13,16,2_13,41,R,0.88,-0.063,-0.097404933,-0.073,-0.090878986,3
2,f,20,13,17,2_13,41,R,0.88,-0.062,-0.096351669,-0.072,-0.089851291,3
2,f,20,13,18,2_13,41,R,0.88,-0.056,-0.089574828,-0.067,-0.0840953,3
2,f,20,13,19,2_13,41,R,0.88,-0.045,-0.077508668,-0.059,-0.075073791,3
2,f,20,13,20,2_13,41,R,0.93,-0.03,-0.061573525,-0.048,-0.063117862,3
2,f,20,13,21,2_13,41,R,0.93,-0.028,-0.058729882,-0.047,-0.061246767,3
2,f,20,13,22,2_13,41,R,0.93,-0.029,-0.05972488,-0.047,-0.061244447,3
2,f,20,13,23,2_13,41,R,0.93,-0.019,-0.048532973,-0.04,-0.053081162,3
2,f,20,13,24,2_13,41,R,0.88,-0.011,-0.039430926,-0.034,-0.046005075,3
2,f,20,13,25,2_13,41,R,0.88,-0.004,-0.03157918,-0.029,-0.040128737,3
2,f,20,13,26,2_13,41,R,0.93,0.003,-0.023555746,-0.024,-0.034084582,3
2,f,20,13,27,2_13,41,R,0.88,0.009,-0.016606912,-0.019,-0.028065179,3
2,f,20,13,28,2_13,41,R,0.93,0.022,-0.002501586,-0.01,-0.017933508,3
2,f,20,13,29,2_13,41,R,0.93,0.022,-0.002513619,-0.009,-0.016937406,3
2,f,20,13,30,2_13,41,R,0.93,0.035,0.011892796,-0.001,-0.007541121,3
2,f,20,13,31,2_13,41,R,0.93,0.048,0.025781593,0.007,0.001417542,3
2,f,20,13,32,2_13,41,R,0.93,0.064,0.042867283,0.018,0.013554461,3
2,f,20,13,33,2_13,41,R,0.93,0.071,0.050119216,0.021,0.016935429,3
2,f,20,13,34,2_13,41,R,0.93,0.072,0.0509277,0.021,0.016830897,3
2,f,20,13,35,2_13,41,R,0.93,0.085,0.06468257,0.028,0.024652684,3
2,f,20,13,36,2_13,41,R,0.93,0.096,0.07644837,0.035,0.032481611,3
2,f,20,13,37,2_13,41,R,0.93,0.104,0.085059048,0.041,0.039148594,3
2,f,20,13,38,2_13,41,R,0.93,0.119,0.100884509,0.053,0.051991666,3
2,f,20,13,39,2_13,41,R,0.93,0.127,0.109649123,0.058,0.057752185,3
2,f,20,13,40,2_13,41,R,0.88,0.139,0.122476872,0.068,0.068597528,3
2,f,20,13,41,2_13,41,R,0.93,0.126,0.11079948,0.065,0.066672196,3
2,f,20,13,42,2_13,41,R,0.88,0.146,0.13147914,0.078,0.080433956,3
2,f,20,13,43,2_13,41,R,0.88,0.148,0.135629353,0.087,0.09139361,3
2,f,20,13,44,2_13,41,R,0.88,0.15,0.138806857,0.091,0.096543534,3
2,f,20,13,45,2_13,41,R,0.88,0.165,0.154506462,0.103,0.109314049,3
2,f,20,13,46,2_13,41,R,0.88,0.165,0.154412038,0.104,0.110237776,3
2,f,20,13,47,2_13,41,R,0.88,0.178,0.167876082,0.112,0.118759371,3
2,f,20,13,48,2_13,41,R,0.93,0.185,0.175356224,0.118,0.125274802,3
2,f,20,13,49,2_13,41,R,0.88,0.189,0.179897065,0.12,0.127742471,3
2,f,20,13,50,2_13,41,R,0.88,0.191,0.18224002,0.122,0.130065835,3
2,f,20,13,51,2_13,41,R,0.88,0.193,0.184431124,0.124,0.132208148,3
2,f,20,13,52,2_13,41,R,0.88,0.196,0.187616968,0.127,0.135353779,3
2,f,20,13,53,2_13,41,R,0.88,0.196,0.187619739,0.127,0.135351018,3
2,f,20,13,54,2_13,41,R,0.88,0.195,0.186539211,0.127,0.135266343,3
2,f,20,13,55,2_13,41,R,0.93,0.192,0.18362804,0.125,0.133342746,3
2,f,20,13,56,2_13,41,R,0.93,0.189,0.180536414,0.123,0.131269076,3
2,f,20,13,57,2_13,41,R,0.93,0.193,0.184846731,0.125,0.133620975,3
2,f,20,13,58,2_13,41,R,0.93,0.194,0.185924216,0.127,0.135709584,3
2,f,20,13,59,2_13,41,R,0.93,0.196,0.188165751,0.128,0.136966435,3
2,f,20,13,60,2_13,41,R,0.93,0.195,0.187679358,0.128,0.137443863,3
2,f,20,14,1,2_14,22,R,0.88,-0.144,-0.190604209,-0.131,-0.160187474,5
2,f,20,14,2,2_14,22,R,0.93,-0.134,-0.179182687,-0.125,-0.152815004,5
2,f,20,14,3,2_14,22,R,0.93,-0.133,-0.178151705,-0.126,-0.153795915,5
2,f,20,14,4,2_14,22,R,0.93,-0.119,-0.162818707,-0.115,-0.14144634,5
2,f,20,14,5,2_14,22,R,0.93,-0.109,-0.151454096,-0.108,-0.133077106,5
2,f,20,14,6,2_14,22,R,0.93,-0.098,-0.139107603,-0.1,-0.123754422,5
2,f,20,14,7,2_14,22,R,0.93,-0.075,-0.113621967,-0.08,-0.101419652,5
2,f,20,14,8,2_14,22,R,0.93,-0.076,-0.114360905,-0.08,-0.101199202,5
2,f,20,14,9,2_14,22,R,0.88,-0.044,-0.078859024,-0.054,-0.071913973,5
2,f,20,14,10,2_14,22,R,0.93,0.018,-0.01235867,-0.006,-0.019585575,5
2,f,20,14,11,2_14,22,R,0.88,0.081,0.054532928,0.039,0.029361652,5
2,f,20,14,12,2_14,22,R,0.88,0.143,0.120365081,0.083,0.077312859,5
2,f,20,14,13,2_14,22,R,0.88,0.188,0.168042978,0.12,0.117063175,5
2,f,20,14,14,2_14,22,R,0.88,0.211,0.194164652,0.143,0.143089139,5
2,f,20,14,15,2_14,22,R,0.88,0.209,0.192574427,0.143,0.143421565,5
2,f,20,14,16,2_14,22,R,0.88,0.227,0.212335793,0.157,0.15907194,5
2,f,20,14,17,2_14,22,R,0.88,0.243,0.229443748,0.168,0.171138707,5
2,f,20,14,18,2_14,22,R,0.88,0.259,0.245850523,0.18,0.183552436,5
2,f,20,14,19,2_14,22,R,0.88,0.273,0.260530886,0.189,0.193205391,5
2,f,20,14,20,2_14,22,R,0.88,0.272,0.259529859,0.189,0.193205737,5
2,f,20,14,21,2_14,22,R,0.88,0.279,0.267123889,0.195,0.199775158,5
2,f,20,14,22,2_14,22,R,0.88,0.289,0.277787229,0.203,0.208430356,5
2,f,20,14,23,2_14,22,R,0.88,0.295,0.284650775,0.207,0.213227211,5
2,f,20,14,24,2_14,22,R,0.88,0.304,0.294581289,0.216,0.223105019,5
2,f,20,14,25,2_14,22,R,0.88,0.313,0.304323471,0.222,0.229832401,5
2,f,20,14,26,2_14,22,R,0.88,0.324,0.316223442,0.231,0.239725644,5
2,f,20,14,27,2_14,22,R,0.88,0.324,0.316311828,0.231,0.239799249,5
2,f,20,14,28,2_14,22,R,0.88,0.325,0.317962633,0.233,0.242451377,5
2,f,20,14,29,2_14,22,R,0.88,0.322,0.315298174,0.231,0.24076277,5
2,f,20,14,30,2_14,22,R,0.88,0.323,0.316629114,0.231,0.24107898,5
2,f,20,14,31,2_14,22,R,0.88,0.316,0.309624453,0.224,0.234086354,5
2,f,20,14,32,2_14,22,R,0.88,0.308,0.301459731,0.219,0.228926997,5
2,f,20,14,33,2_14,22,R,0.88,0.302,0.295701654,0.213,0.223174264,5
2,f,20,14,34,2_14,22,R,0.88,0.301,0.294801661,0.213,0.223224833,5
2,f,20,14,35,2_14,22,R,0.88,0.297,0.291053181,0.21,0.220453723,5
2,f,20,14,36,2_14,22,R,0.88,0.295,0.289382167,0.208,0.218768085,5
2,f,20,14,37,2_14,22,R,0.88,0.296,0.291106122,0.209,0.220506569,5
2,f,20,14,38,2_14,22,R,0.88,0.302,0.29766502,0.212,0.224096007,5
2,f,20,14,39,2_14,22,R,0.88,0.302,0.29766502,0.212,0.224096007,5
2,f,20,14,40,2_14,22,R,0.88,0.301,0.297227237,0.211,0.223683517,5
2,f,20,14,41,2_14,22,R,0.88,0.302,0.298878439,0.212,0.225329269,5
2,f,20,14,42,2_14,22,R,0.88,0.307,0.304530625,0.217,0.230966651,5
2,f,20,14,43,2_14,22,R,0.88,0.305,0.303176473,0.216,0.230644448,5
2,f,20,14,44,2_14,22,R,0.88,0.303,0.301258514,0.214,0.228719779,5
2,f,20,14,45,2_14,22,R,0.88,0.307,0.305742946,0.217,0.232248379,5
2,f,20,14,46,2_14,22,R,0.88,0.308,0.307312629,0.217,0.232840827,5
2,f,20,14,47,2_14,22,R,0.88,0.303,0.303128504,0.214,0.230598684,5
2,f,20,14,48,2_14,22,R,0.88,0.309,0.309939682,0.218,0.23536954,5
2,f,20,14,49,2_14,22,R,0.88,0.309,0.310738194,0.22,0.238046077,5
2,f,20,14,50,2_14,22,R,0.88,0.3,0.30236146,0.212,0.230524654,5
2,f,20,14,51,2_14,22,R,0.88,0.3,0.302434491,0.211,0.229552633,5
2,f,20,14,52,2_14,22,R,0.88,0.293,0.295657247,0.204,0.222678398,5
2,f,20,14,53,2_14,22,R,0.88,0.289,0.292253487,0.199,0.218095203,5
2,f,20,14,54,2_14,22,R,0.88,0.282,0.285320043,0.192,0.211106163,5
2,f,20,14,55,2_14,22,R,0.88,0.271,0.273857558,0.184,0.20267343,5
2,f,20,14,56,2_14,22,R,0.88,0.271,0.273929498,0.184,0.202712063,5
2,f,20,14,57,2_14,22,R,0.88,0.273,0.275935218,0.185,0.203748593,5
2,f,20,14,58,2_14,22,R,0.88,0.27,0.27294004,0.183,0.201779388,5
2,f,20,14,59,2_14,22,R,0.88,0.267,0.269944879,0.18,0.198810285,5
2,f,20,14,60,2_14,22,R,0.88,0.272,0.274571197,0.183,0.201549397,5
2,f,20,15,1,2_15,81,R,0.88,0.026,-0.008573234,0.002,-0.016122701,5
2,f,20,15,2,2_15,81,R,0.93,0.024,-0.010494832,0.003,-0.015042894,5
2,f,20,15,3,2_15,81,R,0.93,0.05,0.017229352,0.02,0.003755318,5
2,f,20,15,4,2_15,81,R,0.93,0.074,0.042976637,0.037,0.022573116,5
2,f,20,15,5,2_15,81,R,0.93,0.096,0.066593592,0.053,0.040250001,5
2,f,20,15,6,2_15,81,R,0.93,0.104,0.07597461,0.06,0.04869113,5
2,f,20,15,7,2_15,81,R,0.93,0.117,0.090334652,0.07,0.060131128,5
2,f,20,15,8,2_15,81,R,0.93,0.12,0.094525694,0.071,0.062357804,5
2,f,20,15,9,2_15,81,R,0.93,0.119,0.093625665,0.071,0.062446641,5
2,f,20,15,10,2_15,81,R,0.93,0.125,0.100473501,0.075,0.067397635,5
2,f,20,15,11,2_15,81,R,0.93,0.13,0.106492945,0.078,0.071465874,5
2,f,20,15,12,2_15,81,R,0.93,0.138,0.115292929,0.082,0.076357842,5
2,f,20,15,13,2_15,81,R,0.93,0.141,0.119265521,0.085,0.080427835,5
2,f,20,15,14,2_15,81,R,0.93,0.14,0.11893448,0.084,0.080104368,5
2,f,20,15,15,2_15,81,R,0.88,0.144,0.123397705,0.087,0.083605739,5
2,f,20,15,16,2_15,81,R,0.93,0.128,0.107586743,0.079,0.075707527,5
2,f,20,15,17,2_15,81,R,0.88,0.144,0.123825947,0.088,0.085031229,5
2,f,20,15,18,2_15,81,R,0.93,0.125,0.104943523,0.077,0.074048536,5
2,f,20,15,19,2_15,81,R,0.93,0.136,0.115368843,0.081,0.07753018,5
2,f,20,15,20,2_15,81,R,0.93,0.127,0.105425848,0.074,0.069595514,5
2,f,20,15,21,2_15,81,R,0.93,0.127,0.10543499,0.073,0.068597381,5
2,f,20,15,22,2_15,81,R,0.93,0.122,0.099491478,0.069,0.063662168,5
2,f,20,15,23,2_15,81,R,0.93,0.113,0.089316713,0.062,0.055478082,5
2,f,20,15,24,2_15,81,R,0.88,0.101,0.076331371,0.054,0.046470413,5
2,f,20,15,25,2_15,81,R,0.93,0.094,0.068612818,0.05,0.041722475,5
2,f,20,15,26,2_15,81,R,0.93,0.092,0.066526197,0.048,0.03963725,5
2,f,20,15,27,2_15,81,R,0.93,0.084,0.058172106,0.043,0.034182276,5
2,f,20,15,28,2_15,81,R,0.93,0.078,0.05178495,0.039,0.029719447,5
2,f,20,15,29,2_15,81,R,0.93,0.073,0.046455724,0.035,0.025333526,5
2,f,20,15,30,2_15,81,R,0.93,0.069,0.042308085,0.033,0.023121292,5
2,f,20,15,31,2_15,81,R,0.93,0.066,0.038809544,0.031,0.020674285,5
2,f,20,15,32,2_15,81,R,0.93,0.063,0.035669023,0.03,0.019466478,5
2,f,20,15,33,2_15,81,R,0.93,0.064,0.036666756,0.03,0.019465604,5
2,f,20,15,34,2_15,81,R,0.93,0.057,0.029038101,0.025,0.013815649,5
2,f,20,15,35,2_15,81,R,0.93,0.052,0.023720033,0.021,0.009440529,5
2,f,20,15,36,2_15,81,R,0.93,0.056,0.027727036,0.024,0.012443392,5
2,f,20,15,37,2_15,81,R,0.93,0.054,0.025448827,0.022,0.01018297,5
2,f,20,15,38,2_15,81,R,0.93,0.057,0.028316442,0.023,0.011079608,5
2,f,20,15,39,2_15,81,R,0.93,0.069,0.040894735,0.033,0.021708435,5
2,f,20,15,40,2_15,81,R,0.93,0.086,0.058693059,0.045,0.03452686,5
2,f,20,15,41,2_15,81,R,0.93,0.101,0.074725293,0.057,0.047537356,5
2,f,20,15,42,2_15,81,R,0.93,0.123,0.097749808,0.073,0.064598863,5
2,f,20,15,43,2_15,81,R,0.88,0.15,0.126610565,0.092,0.085498579,5
2,f,20,15,44,2_15,81,R,0.88,0.149,0.127617507,0.097,0.0924363,5
2,f,20,15,45,2_15,81,R,0.93,0.139,0.117441799,0.091,0.086203412,5
2,f,20,15,46,2_15,81,R,0.88,0.173,0.152358769,0.112,0.108250862,5
2,f,20,15,47,2_15,81,R,0.88,0.179,0.159913208,0.121,0.118832727,5
2,f,20,15,48,2_15,81,R,0.88,0.181,0.162936832,0.125,0.123836926,5
2,f,20,15,49,2_15,81,R,0.88,0.186,0.168642944,0.13,0.129587109,5
2,f,20,15,50,2_15,81,R,0.88,0.185,0.167657455,0.129,0.128587454,5
2,f,20,15,51,2_15,81,R,0.88,0.19,0.173579747,0.133,0.133507179,5
2,f,20,15,52,2_15,81,R,0.88,0.196,0.180691932,0.137,0.138591382,5
2,f,20,15,53,2_15,81,R,0.88,0.203,0.188585791,0.142,0.144513695,5
2,f,20,15,54,2_15,81,R,0.88,0.204,0.190595581,0.142,0.145515183,5
2,f,20,15,55,2_15,81,R,0.88,0.199,0.186433171,0.138,0.142350074,5
2,f,20,15,56,2_15,81,R,0.88,0.198,0.186186975,0.136,0.141101147,5
2,f,20,15,57,2_15,81,R,0.88,0.195,0.183210609,0.135,0.140090941,5
2,f,20,15,58,2_15,81,R,0.88,0.192,0.180965423,0.133,0.138838797,5
2,f,20,15,59,2_15,81,R,0.88,0.188,0.177812245,0.129,0.135663214,5
2,f,20,15,60,2_15,81,R,0.88,0.19,0.180652946,0.129,0.136488541,5
2,f,20,16,1,2_16,31,R,0.88,-0.122,-0.191463076,-0.099,-0.151417814,4.5
2,f,20,16,2,2_16,31,R,0.88,-0.122,-0.189785286,-0.098,-0.148756742,4.5
2,f,20,16,3,2_16,31,R,0.88,-0.113,-0.179115488,-0.09,-0.139059119,4.5
2,f,20,16,4,2_16,31,R,0.88,-0.11,-0.17494689,-0.088,-0.13575151,4.5
2,f,20,16,5,2_16,31,R,0.88,-0.128,-0.19266248,-0.103,-0.150451872,4.5
2,f,20,16,6,2_16,31,R,0.88,-0.153,-0.215506945,-0.124,-0.169417674,4.5
2,f,20,16,7,2_16,31,R,0.88,-0.223,-0.282141414,-0.183,-0.225565675,4.5
2,f,20,16,8,2_16,31,R,0.88,-0.227,-0.284761185,-0.191,-0.232273881,4.5
2,f,20,16,9,2_16,31,R,0.88,-0.221,-0.277958682,-0.187,-0.227395661,4.5
2,f,20,16,10,2_16,31,R,0.88,-0.221,-0.277984186,-0.187,-0.227389888,4.5
2,f,20,16,11,2_16,31,R,0.88,-0.219,-0.275435506,-0.185,-0.224808886,4.5
2,f,20,16,12,2_16,31,R,0.88,-0.212,-0.267998428,-0.18,-0.219354661,4.5
2,f,20,16,13,2_16,31,R,0.88,-0.205,-0.260670165,-0.175,-0.21400114,4.5
2,f,20,16,14,2_16,31,R,0.88,-0.204,-0.259940607,-0.174,-0.213240294,4.5
2,f,20,16,15,2_16,31,R,0.93,-0.199,-0.25532256,-0.169,-0.208582698,4.5
2,f,20,16,16,2_16,31,R,0.93,-0.194,-0.250751503,-0.165,-0.204983132,4.5
2,f,20,16,17,2_16,31,R,0.93,-0.191,-0.247609464,-0.163,-0.202833895,4.5
2,f,20,16,18,2_16,31,R,0.93,-0.195,-0.252207845,-0.165,-0.205427673,4.5
2,f,20,16,19,2_16,31,R,0.93,-0.198,-0.255777838,-0.167,-0.208001397,4.5
2,f,20,16,20,2_16,31,R,0.93,-0.202,-0.260347605,-0.17,-0.211574903,4.5
2,f,20,16,21,2_16,31,R,0.88,-0.205,-0.263926666,-0.172,-0.214178605,4.5
2,f,20,16,22,2_16,31,R,0.88,-0.204,-0.262936419,-0.171,-0.213185593,4.5
2,f,20,16,23,2_16,31,R,0.88,-0.208,-0.267138709,-0.174,-0.216471237,4.5
2,f,20,16,24,2_16,31,R,0.88,-0.206,-0.265277322,-0.172,-0.214663602,4.5
2,f,20,16,25,2_16,31,R,0.88,-0.207,-0.266624789,-0.174,-0.217006188,4.5
2,f,20,16,26,2_16,31,R,0.88,-0.206,-0.265748157,-0.173,-0.216163913,4.5
2,f,20,16,27,2_16,31,R,0.88,-0.208,-0.267846552,-0.174,-0.217303267,4.5
2,f,20,16,28,2_16,31,R,0.88,-0.211,-0.270991655,-0.177,-0.22049865,4.5
2,f,20,16,29,2_16,31,R,0.88,-0.209,-0.268798215,-0.175,-0.218335828,4.5
2,f,20,16,30,2_16,31,R,0.88,-0.208,-0.267881194,-0.174,-0.217463151,4.5
2,f,20,16,31,2_16,31,R,0.88,-0.207,-0.267057824,-0.173,-0.216636074,4.5
2,f,20,16,32,2_16,31,R,0.88,-0.207,-0.267219038,-0.173,-0.21675334,4.5
2,f,20,16,33,2_16,31,R,0.88,-0.204,-0.264315,-0.17,-0.213845435,4.5
2,f,20,16,34,2_16,31,R,0.88,-0.204,-0.264300282,-0.17,-0.213834723,4.5
2,f,20,16,35,2_16,31,R,0.88,-0.204,-0.264263156,-0.169,-0.212785431,4.5
2,f,20,16,36,2_16,31,R,0.88,-0.195,-0.254692713,-0.162,-0.20523686,4.5
2,f,20,16,37,2_16,31,R,0.88,-0.161,-0.218790079,-0.137,-0.178387238,4.5
2,f,20,16,38,2_16,31,R,0.93,-0.12,-0.174526732,-0.109,-0.147223417,4.5
2,f,20,16,39,2_16,31,R,0.93,-0.081,-0.132302868,-0.077,-0.111762456,4.5
2,f,20,16,40,2_16,31,R,0.93,-0.042,-0.089880001,-0.046,-0.077218932,4.5
2,f,20,16,41,2_16,31,R,0.93,-0.04,-0.088070713,-0.046,-0.077314554,4.5
2,f,20,16,42,2_16,31,R,0.93,-0.007,-0.051157848,-0.021,-0.048406459,4.5
2,f,20,16,43,2_16,31,R,0.88,0.03,-0.009689866,0.006,-0.016969479,4.5
2,f,20,16,44,2_16,31,R,0.93,0.061,0.025636573,0.028,0.009306047,4.5
2,f,20,16,45,2_16,31,R,0.93,0.088,0.056874904,0.049,0.034569915,4.5
2,f,20,16,46,2_16,31,R,0.93,0.088,0.057017425,0.051,0.036769222,4.5
2,f,20,16,47,2_16,31,R,0.93,0.124,0.096447673,0.075,0.06422827,4.5
2,f,20,16,48,2_16,31,R,0.93,0.143,0.119019542,0.087,0.079853873,4.5
2,f,20,16,49,2_16,31,R,0.88,0.158,0.137106821,0.099,0.095000219,4.5
2,f,20,16,50,2_16,31,R,0.88,0.161,0.14368676,0.106,0.10550705,4.5
2,f,20,16,51,2_16,31,R,0.88,0.169,0.15412158,0.113,0.115007033,4.5
2,f,20,16,52,2_16,31,R,0.88,0.177,0.164572769,0.119,0.123413709,4.5
2,f,20,16,53,2_16,31,R,0.88,0.175,0.162845502,0.118,0.122654322,4.5
2,f,20,16,54,2_16,31,R,0.88,0.181,0.170986173,0.122,0.12882454,4.5
2,f,20,16,55,2_16,31,R,0.88,0.193,0.185290752,0.13,0.13918112,4.5
2,f,20,16,56,2_16,31,R,0.88,0.197,0.192223768,0.133,0.145066156,4.5
2,f,20,16,57,2_16,31,R,0.88,0.208,0.20572276,0.143,0.157538164,4.5
2,f,20,16,58,2_16,31,R,0.88,0.203,0.201231921,0.14,0.154944522,4.5
2,f,20,16,59,2_16,31,R,0.88,0.215,0.215544047,0.149,0.166285062,4.5
2,f,20,16,60,2_16,31,R,0.88,0.218,0.220855459,0.151,0.170573583,4.5
3,m,22,1,1,3_1,51,R,0.88,-0.16,-0.177601848,-0.145,-0.12821985,5
3,m,22,1,2,3_1,51,R,0.93,-0.146,-0.163369182,-0.135,-0.118441659,5
3,m,22,1,3,3_1,51,R,0.93,-0.149,-0.16662193,-0.136,-0.119486156,5
3,m,22,1,4,3_1,51,R,0.93,-0.152,-0.169881743,-0.139,-0.122527569,5
3,m,22,1,5,3_1,51,R,0.93,-0.148,-0.165698233,-0.137,-0.120414649,5
3,m,22,1,6,3_1,51,R,0.93,-0.145,-0.162372827,-0.135,-0.118152023,5
3,m,22,1,7,3_1,51,R,0.93,-0.132,-0.148663532,-0.125,-0.107545205,5
3,m,22,1,8,3_1,51,R,0.93,-0.132,-0.148761047,-0.126,-0.108592807,5
3,m,22,1,9,3_1,51,R,0.93,-0.104,-0.119109976,-0.105,-0.086036566,5
3,m,22,1,10,3_1,51,R,0.93,-0.052,-0.064609733,-0.07,-0.048591446,5
3,m,22,1,11,3_1,51,R,0.93,0.006,-0.003546722,-0.029,-0.004544523,5
3,m,22,1,12,3_1,51,R,0.93,0.053,0.046367659,0.004,0.031733189,5
3,m,22,1,13,3_1,51,R,0.93,0.051,0.04441994,0.002,0.029897003,5
3,m,22,1,14,3_1,51,R,0.93,0.093,0.089070419,0.033,0.063608999,5
3,m,22,1,15,3_1,51,R,0.93,0.115,0.113289462,0.049,0.081823275,5
3,m,22,1,16,3_1,51,R,0.93,0.133,0.132769204,0.064,0.098217343,5
3,m,22,1,17,3_1,51,R,0.93,0.142,0.142727901,0.07,0.105154583,5
3,m,22,1,18,3_1,51,R,0.88,0.143,0.145036367,0.075,0.111147246,5
3,m,22,1,19,3_1,51,R,0.88,0.144,0.146827032,0.077,0.113780711,5
3,m,22,1,20,3_1,51,R,0.88,0.14,0.142965153,0.074,0.110834968,5
3,m,22,1,21,3_1,51,R,0.88,0.144,0.147254634,0.077,0.114116692,5
3,m,22,1,22,3_1,51,R,0.88,0.146,0.149627024,0.078,0.115579606,5
3,m,22,1,23,3_1,51,R,0.88,0.149,0.152927354,0.081,0.11896112,5
3,m,22,1,24,3_1,51,R,0.88,0.147,0.15128842,0.08,0.118294422,5
3,m,22,1,25,3_1,51,R,0.88,0.146,0.15036031,0.08,0.118358785,5
3,m,22,1,26,3_1,51,R,0.88,0.146,0.150502028,0.08,0.118470638,5
3,m,22,1,27,3_1,51,R,0.88,0.147,0.151570136,0.08,0.118504109,5
3,m,22,1,28,3_1,51,R,0.88,0.148,0.15264215,0.081,0.119571089,5
3,m,22,1,29,3_1,51,R,0.88,0.149,0.15371243,0.081,0.11962403,5
3,m,22,1,30,3_1,51,R,0.93,0.151,0.155637094,0.082,0.120529127,5
3,m,22,1,31,3_1,51,R,0.93,0.151,0.1556297,0.081,0.119467746,5
3,m,22,1,32,3_1,51,R,0.93,0.151,0.155558538,0.082,0.120406493,5
3,m,22,1,33,3_1,51,R,0.88,0.147,0.151336937,0.079,0.117153367,5
3,m,22,1,34,3_1,51,R,0.88,0.142,0.145979657,0.075,0.112838253,5
3,m,22,1,35,3_1,51,R,0.88,0.139,0.142619653,0.072,0.109503307,5
3,m,22,1,36,3_1,51,R,0.93,0.136,0.139380571,0.07,0.107052126,5
3,m,22,1,37,3_1,51,R,0.93,0.137,0.140239362,0.07,0.106942682,5
3,m,22,1,38,3_1,51,R,0.93,0.136,0.13895465,0.069,0.105704606,5
3,m,22,1,39,3_1,51,R,0.93,0.137,0.139878822,0.07,0.106587489,5
3,m,22,1,40,3_1,51,R,0.88,0.137,0.139821492,0.072,0.108708693,5
3,m,22,1,41,3_1,51,R,0.88,0.139,0.141821697,0.074,0.110711356,5
3,m,22,1,42,3_1,51,R,0.88,0.139,0.141749906,0.074,0.110649495,5
3,m,22,1,43,3_1,51,R,0.93,0.14,0.142671476,0.075,0.111497548,5
3,m,22,1,44,3_1,51,R,0.93,0.139,0.141669348,0.075,0.111468509,5
3,m,22,1,45,3_1,51,R,0.93,0.138,0.140226917,0.073,0.108904851,5
3,m,22,1,46,3_1,51,R,0.93,0.134,0.135441969,0.07,0.105321125,5
3,m,22,1,47,3_1,51,R,0.98,0.14,0.140358141,0.072,0.106681593,5
3,m,22,1,48,3_1,51,R,0.93,0.129,0.128843721,0.067,0.101130005,5
